fips,cattle_type,event_name,event_delta_head_10pp,event_delta_endorsement_10pp
31001,feeder,pm20_coverage_expansion,1.5,1.5
31003,feeder,pm20_coverage_expansion,1.5,1.5
31005,feeder,pm20_coverage_expansion,0,0
31007,feeder,pm20_coverage_expansion,0,0
31009,feeder,pm20_coverage_expansion,0,0
31011,feeder,pm20_coverage_expansion,0,0
31013,feeder,pm20_coverage_expansion,0,0
31015,feeder,pm20_coverage_expansion,0,0
31017,feeder,pm20_coverage_expansion,0,0
31019,feeder,pm20_coverage_expansion,1.5,1.5
31021,feeder,pm20_coverage_expansion,0,0
31023,feeder,pm20_coverage_expansion,0,0
31027,feeder,pm20_coverage_expansion,1.5,1.5
31029,feeder,pm20_coverage_expansion,1.5,1.5
31031,feeder,pm20_coverage_expansion,1.5,1.5
31033,feeder,pm20_coverage_expansion,0,0
31035,feeder,pm20_coverage_expansion,1.5,1.5
31037,feeder,pm20_coverage_expansion,0,0
31039,feeder,pm20_coverage_expansion,0,0
31041,feeder,pm20_coverage_expansion,1.5,1.5
31045,feeder,pm20_coverage_expansion,1.5,1.5
31047,feeder,pm20_coverage_expansion,1.5,1.5
31049,feeder,pm20_coverage_expansion,0,0
31051,feeder,pm20_coverage_expansion,1.5,1.5
31053,feeder,pm20_coverage_expansion,0,0
31057,feeder,pm20_coverage_expansion,1.5,1.5
31059,feeder,pm20_coverage_expansion,0,0
31061,feeder,pm20_coverage_expansion,0,0
31063,feeder,pm20_coverage_expansion,1.5,1.5
31065,feeder,pm20_coverage_expansion,1.5,1.5
31067,feeder,pm20_coverage_expansion,0,0
31069,feeder,pm20_coverage_expansion,1.5,1.5
31071,feeder,pm20_coverage_expansion,0,0
31073,feeder,pm20_coverage_expansion,1.5,1.5
31077,feeder,pm20_coverage_expansion,0,0
31079,feeder,pm20_coverage_expansion,1.5,1.5
31081,feeder,pm20_coverage_expansion,0,0
31083,feeder,pm20_coverage_expansion,1.5,1.5
31085,feeder,pm20_coverage_expansion,1.5,1.5
31087,feeder,pm20_coverage_expansion,0,0
31089,feeder,pm20_coverage_expansion,0,0
31093,feeder,pm20_coverage_expansion,1.5,1.5
31095,feeder,pm20_coverage_expansion,1.5,1.5
31097,feeder,pm20_coverage_expansion,1.5,1.5
31099,feeder,pm20_coverage_expansion,0,0
31101,feeder,pm20_coverage_expansion,0,0
31103,feeder,pm20_coverage_expansion,0,0
31105,feeder,pm20_coverage_expansion,1.5,1.5
31107,feeder,pm20_coverage_expansion,0,0
31109,feeder,pm20_coverage_expansion,0,0
31111,feeder,pm20_coverage_expansion,1.5,1.5
31113,feeder,pm20_coverage_expansion,1.5,1.5
31115,feeder,pm20_coverage_expansion,0,0
31117,feeder,pm20_coverage_expansion,0,0
31119,feeder,pm20_coverage_expansion,1.5,1.5
31121,feeder,pm20_coverage_expansion,0,0
31123,feeder,pm20_coverage_expansion,1.5,1.5
31125,feeder,pm20_coverage_expansion,0,0
31127,feeder,pm20_coverage_expansion,0,0
31129,feeder,pm20_coverage_expansion,1.5,1.5
31131,feeder,pm20_coverage_expansion,0,0
31133,feeder,pm20_coverage_expansion,0,0
31135,feeder,pm20_coverage_expansion,1.5,1.5
31137,feeder,pm20_coverage_expansion,1.5,1.5
31139,feeder,pm20_coverage_expansion,0,0
31141,feeder,pm20_coverage_expansion,1.5,1.5
31143,feeder,pm20_coverage_expansion,0,0
31145,feeder,pm20_coverage_expansion,1.5,1.5
31147,feeder,pm20_coverage_expansion,0,0
31149,feeder,pm20_coverage_expansion,0,0
31151,feeder,pm20_coverage_expansion,0,0
31155,feeder,pm20_coverage_expansion,0,0
31157,feeder,pm20_coverage_expansion,0,0
31159,feeder,pm20_coverage_expansion,1.5,1.5
31161,feeder,pm20_coverage_expansion,1.5,1.5
31163,feeder,pm20_coverage_expansion,1.5,1.5
31165,feeder,pm20_coverage_expansion,1.5,1.5
31167,feeder,pm20_coverage_expansion,0,0
31169,feeder,pm20_coverage_expansion,1.5,1.5
31171,feeder,pm20_coverage_expansion,0,0
31173,feeder,pm20_coverage_expansion,0,0
31175,feeder,pm20_coverage_expansion,0,0
31177,feeder,pm20_coverage_expansion,0,0
31179,feeder,pm20_coverage_expansion,0,0
31181,feeder,pm20_coverage_expansion,1.5,1.5
31183,feeder,pm20_coverage_expansion,0,0
31185,feeder,pm20_coverage_expansion,0,0
32001,feeder,pm20_coverage_expansion,0,0
32007,feeder,pm20_coverage_expansion,0,0
32013,feeder,pm20_coverage_expansion,0,0
32019,feeder,pm20_coverage_expansion,0,0
32033,feeder,pm20_coverage_expansion,0,0
35005,feeder,pm20_coverage_expansion,0,0
35006,feeder,pm20_coverage_expansion,0,0
35007,feeder,pm20_coverage_expansion,0,0
35009,feeder,pm20_coverage_expansion,0,0
35011,feeder,pm20_coverage_expansion,0,0
35015,feeder,pm20_coverage_expansion,0,0
35017,feeder,pm20_coverage_expansion,0,0
35019,feeder,pm20_coverage_expansion,0,0
35021,feeder,pm20_coverage_expansion,0,0
35025,feeder,pm20_coverage_expansion,0,0
35035,feeder,pm20_coverage_expansion,0,0
35037,feeder,pm20_coverage_expansion,0,0
35041,feeder,pm20_coverage_expansion,0,0
35047,feeder,pm20_coverage_expansion,0,0
35051,feeder,pm20_coverage_expansion,0,0
35053,feeder,pm20_coverage_expansion,0,0
35057,feeder,pm20_coverage_expansion,0,0
35059,feeder,pm20_coverage_expansion,0,0
36011,feeder,pm20_coverage_expansion,0,0
37035,feeder,pm20_coverage_expansion,0,0
37045,feeder,pm20_coverage_expansion,0,0
37061,feeder,pm20_coverage_expansion,0,0
37179,feeder,pm20_coverage_expansion,0,0
38001,feeder,pm20_coverage_expansion,1.5,1.5
38003,feeder,pm20_coverage_expansion,0,0
38005,feeder,pm20_coverage_expansion,0,0
38007,feeder,pm20_coverage_expansion,1.5,1.5
38009,feeder,pm20_coverage_expansion,0,0
38011,feeder,pm20_coverage_expansion,1.5,1.5
38015,feeder,pm20_coverage_expansion,1.5,1.5
38017,feeder,pm20_coverage_expansion,0,0
38019,feeder,pm20_coverage_expansion,0,0
38021,feeder,pm20_coverage_expansion,1.5,1.5
38023,feeder,pm20_coverage_expansion,0,0
38025,feeder,pm20_coverage_expansion,1.5,1.5
38027,feeder,pm20_coverage_expansion,0,0
38029,feeder,pm20_coverage_expansion,0,0
38031,feeder,pm20_coverage_expansion,0,0
38033,feeder,pm20_coverage_expansion,1.5,1.5
38035,feeder,pm20_coverage_expansion,0,0
38037,feeder,pm20_coverage_expansion,0,0
38039,feeder,pm20_coverage_expansion,0,0
38041,feeder,pm20_coverage_expansion,1.5,1.5
38043,feeder,pm20_coverage_expansion,1.5,1.5
38045,feeder,pm20_coverage_expansion,1.5,1.5
38047,feeder,pm20_coverage_expansion,1.5,1.5
38049,feeder,pm20_coverage_expansion,1.5,1.5
38051,feeder,pm20_coverage_expansion,0,0
38053,feeder,pm20_coverage_expansion,1.5,1.5
38055,feeder,pm20_coverage_expansion,1.5,1.5
38057,feeder,pm20_coverage_expansion,1.5,1.5
38059,feeder,pm20_coverage_expansion,1.5,1.5
38061,feeder,pm20_coverage_expansion,0,0
38063,feeder,pm20_coverage_expansion,0,0
38065,feeder,pm20_coverage_expansion,1.5,1.5
38067,feeder,pm20_coverage_expansion,0,0
38069,feeder,pm20_coverage_expansion,0,0
38071,feeder,pm20_coverage_expansion,0,0
38073,feeder,pm20_coverage_expansion,0,0
38075,feeder,pm20_coverage_expansion,0,0
38077,feeder,pm20_coverage_expansion,1.5,1.5
38079,feeder,pm20_coverage_expansion,0,0
38081,feeder,pm20_coverage_expansion,1.5,1.5
38083,feeder,pm20_coverage_expansion,0,0
38085,feeder,pm20_coverage_expansion,0,0
38087,feeder,pm20_coverage_expansion,1.5,1.5
38089,feeder,pm20_coverage_expansion,1.5,1.5
38091,feeder,pm20_coverage_expansion,0,0
38093,feeder,pm20_coverage_expansion,1.5,1.5
38095,feeder,pm20_coverage_expansion,0,0
38099,feeder,pm20_coverage_expansion,0,0
38101,feeder,pm20_coverage_expansion,1.5,1.5
38103,feeder,pm20_coverage_expansion,1.5,1.5
38105,feeder,pm20_coverage_expansion,0,0
39023,feeder,pm20_coverage_expansion,0,0
39053,feeder,pm20_coverage_expansion,0,0
39079,feeder,pm20_coverage_expansion,0,0
39107,feeder,pm20_coverage_expansion,0,0
39119,feeder,pm20_coverage_expansion,0,0
40003,feeder,pm20_coverage_expansion,0,0
40007,feeder,pm20_coverage_expansion,0,0
40009,feeder,pm20_coverage_expansion,0,0
40011,feeder,pm20_coverage_expansion,0,0
40013,feeder,pm20_coverage_expansion,0,0
40015,feeder,pm20_coverage_expansion,0,0
40017,feeder,pm20_coverage_expansion,0,0
40019,feeder,pm20_coverage_expansion,0,0
40023,feeder,pm20_coverage_expansion,0,0
40025,feeder,pm20_coverage_expansion,0,0
40031,feeder,pm20_coverage_expansion,0,0
40033,feeder,pm20_coverage_expansion,0,0
40035,feeder,pm20_coverage_expansion,0,0
40039,feeder,pm20_coverage_expansion,0,0
40041,feeder,pm20_coverage_expansion,0,0
40043,feeder,pm20_coverage_expansion,0,0
40045,feeder,pm20_coverage_expansion,0,0
40047,feeder,pm20_coverage_expansion,1.5,1.5
40049,feeder,pm20_coverage_expansion,0,0
40051,feeder,pm20_coverage_expansion,0,0
40053,feeder,pm20_coverage_expansion,1.5,1.5
40055,feeder,pm20_coverage_expansion,0,0
40057,feeder,pm20_coverage_expansion,1.5,1.5
40059,feeder,pm20_coverage_expansion,0,0
40065,feeder,pm20_coverage_expansion,0,0
40067,feeder,pm20_coverage_expansion,0,0
40071,feeder,pm20_coverage_expansion,1.5,1.5
40073,feeder,pm20_coverage_expansion,1.5,1.5
40075,feeder,pm20_coverage_expansion,0,0
40079,feeder,pm20_coverage_expansion,0,0
40081,feeder,pm20_coverage_expansion,0,0
40083,feeder,pm20_coverage_expansion,0,0
40087,feeder,pm20_coverage_expansion,0,0
40089,feeder,pm20_coverage_expansion,0,0
40093,feeder,pm20_coverage_expansion,0,0
40097,feeder,pm20_coverage_expansion,0,0
40101,feeder,pm20_coverage_expansion,0,0
40103,feeder,pm20_coverage_expansion,1.5,1.5
40105,feeder,pm20_coverage_expansion,0,0
40109,feeder,pm20_coverage_expansion,0,0
40113,feeder,pm20_coverage_expansion,0,0
40115,feeder,pm20_coverage_expansion,0,0
40117,feeder,pm20_coverage_expansion,0,0
40119,feeder,pm20_coverage_expansion,0,0
40129,feeder,pm20_coverage_expansion,0,0
40131,feeder,pm20_coverage_expansion,0,0
40137,feeder,pm20_coverage_expansion,0,0
40139,feeder,pm20_coverage_expansion,0,0
40141,feeder,pm20_coverage_expansion,1.5,1.5
40147,feeder,pm20_coverage_expansion,0,0
40149,feeder,pm20_coverage_expansion,0,0
40151,feeder,pm20_coverage_expansion,0,0
40153,feeder,pm20_coverage_expansion,0,0
41001,feeder,pm20_coverage_expansion,0,0
41013,feeder,pm20_coverage_expansion,0,0
41015,feeder,pm20_coverage_expansion,0,0
41019,feeder,pm20_coverage_expansion,0,0
41023,feeder,pm20_coverage_expansion,0,0
41025,feeder,pm20_coverage_expansion,0,0
41031,feeder,pm20_coverage_expansion,0,0
41035,feeder,pm20_coverage_expansion,0,0
41037,feeder,pm20_coverage_expansion,0,0
41043,feeder,pm20_coverage_expansion,0,0
41045,feeder,pm20_coverage_expansion,0,0
41049,feeder,pm20_coverage_expansion,0,0
41059,feeder,pm20_coverage_expansion,0,0
41061,feeder,pm20_coverage_expansion,0,0
41063,feeder,pm20_coverage_expansion,0,0
41065,feeder,pm20_coverage_expansion,0,0
45025,feeder,pm20_coverage_expansion,0,0
45091,feeder,pm20_coverage_expansion,0,0
46003,feeder,pm20_coverage_expansion,1.5,1.5
46005,feeder,pm20_coverage_expansion,1.5,1.5
46007,feeder,pm20_coverage_expansion,0,0
46009,feeder,pm20_coverage_expansion,1.5,1.5
46011,feeder,pm20_coverage_expansion,1.5,1.5
46013,feeder,pm20_coverage_expansion,1.5,1.5
46015,feeder,pm20_coverage_expansion,0,0
46017,feeder,pm20_coverage_expansion,0,0
46019,feeder,pm20_coverage_expansion,1.5,1.5
46021,feeder,pm20_coverage_expansion,1.5,1.5
46023,feeder,pm20_coverage_expansion,1.5,1.5
46025,feeder,pm20_coverage_expansion,1.5,1.5
46027,feeder,pm20_coverage_expansion,0,0
46029,feeder,pm20_coverage_expansion,0,0
46031,feeder,pm20_coverage_expansion,1.5,1.5
46033,feeder,pm20_coverage_expansion,1.5,1.5
46035,feeder,pm20_coverage_expansion,1.5,1.5
46037,feeder,pm20_coverage_expansion,0,0
46039,feeder,pm20_coverage_expansion,0,0
46041,feeder,pm20_coverage_expansion,0,0
46043,feeder,pm20_coverage_expansion,1.5,1.5
46045,feeder,pm20_coverage_expansion,1.5,1.5
46047,feeder,pm20_coverage_expansion,1.5,1.5
46049,feeder,pm20_coverage_expansion,1.5,1.5
46051,feeder,pm20_coverage_expansion,1.5,1.5
46053,feeder,pm20_coverage_expansion,1.5,1.5
46055,feeder,pm20_coverage_expansion,1.5,1.5
46057,feeder,pm20_coverage_expansion,0,0
46059,feeder,pm20_coverage_expansion,1.5,1.5
46061,feeder,pm20_coverage_expansion,0,0
46063,feeder,pm20_coverage_expansion,1.5,1.5
46065,feeder,pm20_coverage_expansion,1.5,1.5
46067,feeder,pm20_coverage_expansion,0,0
46069,feeder,pm20_coverage_expansion,1.5,1.5
46071,feeder,pm20_coverage_expansion,1.5,1.5
46073,feeder,pm20_coverage_expansion,1.5,1.5
46075,feeder,pm20_coverage_expansion,0,0
46077,feeder,pm20_coverage_expansion,1.5,1.5
46079,feeder,pm20_coverage_expansion,0,0
46081,feeder,pm20_coverage_expansion,0,0
46083,feeder,pm20_coverage_expansion,0,0
46085,feeder,pm20_coverage_expansion,0,0
46087,feeder,pm20_coverage_expansion,0,0
46089,feeder,pm20_coverage_expansion,1.5,1.5
46091,feeder,pm20_coverage_expansion,0,0
46093,feeder,pm20_coverage_expansion,1.5,1.5
46095,feeder,pm20_coverage_expansion,0,0
46097,feeder,pm20_coverage_expansion,1.5,1.5
46099,feeder,pm20_coverage_expansion,0,0
46101,feeder,pm20_coverage_expansion,1.5,1.5
46102,feeder,pm20_coverage_expansion,0,0
46103,feeder,pm20_coverage_expansion,1.5,1.5
46105,feeder,pm20_coverage_expansion,1.5,1.5
46107,feeder,pm20_coverage_expansion,0,0
46109,feeder,pm20_coverage_expansion,1.5,1.5
46111,feeder,pm20_coverage_expansion,0,0
46115,feeder,pm20_coverage_expansion,1.5,1.5
46117,feeder,pm20_coverage_expansion,0,0
46119,feeder,pm20_coverage_expansion,0,0
46121,feeder,pm20_coverage_expansion,0,0
46123,feeder,pm20_coverage_expansion,1.5,1.5
46125,feeder,pm20_coverage_expansion,1.5,1.5
46127,feeder,pm20_coverage_expansion,0,0
46129,feeder,pm20_coverage_expansion,0,0
46135,feeder,pm20_coverage_expansion,0,0
46137,feeder,pm20_coverage_expansion,0,0
47003,feeder,pm20_coverage_expansion,0,0
47007,feeder,pm20_coverage_expansion,0,0
47027,feeder,pm20_coverage_expansion,0,0
47031,feeder,pm20_coverage_expansion,0,0
47051,feeder,pm20_coverage_expansion,0,0
47053,feeder,pm20_coverage_expansion,0,0
47055,feeder,pm20_coverage_expansion,0,0
47059,feeder,pm20_coverage_expansion,0,0
47061,feeder,pm20_coverage_expansion,0,0
47071,feeder,pm20_coverage_expansion,0,0
47077,feeder,pm20_coverage_expansion,0,0
47099,feeder,pm20_coverage_expansion,0,0
47103,feeder,pm20_coverage_expansion,0,0
47105,feeder,pm20_coverage_expansion,0,0
47111,feeder,pm20_coverage_expansion,0,0
47119,feeder,pm20_coverage_expansion,0,0
47123,feeder,pm20_coverage_expansion,0,0
47131,feeder,pm20_coverage_expansion,0,0
47133,feeder,pm20_coverage_expansion,0,0
47147,feeder,pm20_coverage_expansion,0,0
47149,feeder,pm20_coverage_expansion,0,0
47159,feeder,pm20_coverage_expansion,0,0
47167,feeder,pm20_coverage_expansion,0,0
47169,feeder,pm20_coverage_expansion,0,0
47177,feeder,pm20_coverage_expansion,0,0
47181,feeder,pm20_coverage_expansion,0,0
47185,feeder,pm20_coverage_expansion,0,0
47189,feeder,pm20_coverage_expansion,0,0
48009,feeder,pm20_coverage_expansion,0,0
48011,feeder,pm20_coverage_expansion,0,0
48017,feeder,pm20_coverage_expansion,0,0
48023,feeder,pm20_coverage_expansion,0,0
48027,feeder,pm20_coverage_expansion,0,0
48033,feeder,pm20_coverage_expansion,0,0
48037,feeder,pm20_coverage_expansion,0,0
48039,feeder,pm20_coverage_expansion,0,0
48041,feeder,pm20_coverage_expansion,0,0
48045,feeder,pm20_coverage_expansion,0,0
48051,feeder,pm20_coverage_expansion,0,0
48059,feeder,pm20_coverage_expansion,0,0
48065,feeder,pm20_coverage_expansion,0,0
48069,feeder,pm20_coverage_expansion,0,0
48073,feeder,pm20_coverage_expansion,0,0
48075,feeder,pm20_coverage_expansion,0,0
48077,feeder,pm20_coverage_expansion,0,0
48083,feeder,pm20_coverage_expansion,0,0
48085,feeder,pm20_coverage_expansion,0,0
48087,feeder,pm20_coverage_expansion,0,0
48089,feeder,pm20_coverage_expansion,0,0
48093,feeder,pm20_coverage_expansion,0,0
48095,feeder,pm20_coverage_expansion,0,0
48097,feeder,pm20_coverage_expansion,0,0
48099,feeder,pm20_coverage_expansion,0,0
48101,feeder,pm20_coverage_expansion,0,0
48111,feeder,pm20_coverage_expansion,1.5,1.5
48117,feeder,pm20_coverage_expansion,0,0
48119,feeder,pm20_coverage_expansion,0,0
48125,feeder,pm20_coverage_expansion,0,0
48129,feeder,pm20_coverage_expansion,0,0
48133,feeder,pm20_coverage_expansion,0,0
48139,feeder,pm20_coverage_expansion,0,0
48143,feeder,pm20_coverage_expansion,0,0
48145,feeder,pm20_coverage_expansion,0,0
48147,feeder,pm20_coverage_expansion,0,0
48149,feeder,pm20_coverage_expansion,0,0
48151,feeder,pm20_coverage_expansion,1.5,1.5
48153,feeder,pm20_coverage_expansion,0,0
48155,feeder,pm20_coverage_expansion,0,0
48161,feeder,pm20_coverage_expansion,0,0
48163,feeder,pm20_coverage_expansion,0,0
48165,feeder,pm20_coverage_expansion,0,0
48175,feeder,pm20_coverage_expansion,0,0
48177,feeder,pm20_coverage_expansion,0,0
48179,feeder,pm20_coverage_expansion,0,0
48181,feeder,pm20_coverage_expansion,0,0
48185,feeder,pm20_coverage_expansion,0,0
48189,feeder,pm20_coverage_expansion,0,0
48191,feeder,pm20_coverage_expansion,0,0
48195,feeder,pm20_coverage_expansion,0,0
48197,feeder,pm20_coverage_expansion,0,0
48205,feeder,pm20_coverage_expansion,0,0
48207,feeder,pm20_coverage_expansion,0,0
48211,feeder,pm20_coverage_expansion,0,0
48213,feeder,pm20_coverage_expansion,0,0
48215,feeder,pm20_coverage_expansion,0,0
48217,feeder,pm20_coverage_expansion,0,0
48219,feeder,pm20_coverage_expansion,0,0
48223,feeder,pm20_coverage_expansion,0,0
48231,feeder,pm20_coverage_expansion,0,0
48233,feeder,pm20_coverage_expansion,0,0
48237,feeder,pm20_coverage_expansion,0,0
48239,feeder,pm20_coverage_expansion,0,0
48253,feeder,pm20_coverage_expansion,1.5,1.5
48255,feeder,pm20_coverage_expansion,0,0
48257,feeder,pm20_coverage_expansion,0,0
48263,feeder,pm20_coverage_expansion,0,0
48271,feeder,pm20_coverage_expansion,0,0
48275,feeder,pm20_coverage_expansion,0,0
48277,feeder,pm20_coverage_expansion,0,0
48279,feeder,pm20_coverage_expansion,0,0
48285,feeder,pm20_coverage_expansion,0,0
48287,feeder,pm20_coverage_expansion,0,0
48289,feeder,pm20_coverage_expansion,0,0
48293,feeder,pm20_coverage_expansion,0,0
48295,feeder,pm20_coverage_expansion,0,0
48303,feeder,pm20_coverage_expansion,0,0
48309,feeder,pm20_coverage_expansion,0,0
48313,feeder,pm20_coverage_expansion,0,0
48319,feeder,pm20_coverage_expansion,0,0
48321,feeder,pm20_coverage_expansion,0,0
48325,feeder,pm20_coverage_expansion,0,0
48331,feeder,pm20_coverage_expansion,0,0
48333,feeder,pm20_coverage_expansion,0,0
48337,feeder,pm20_coverage_expansion,0,0
48341,feeder,pm20_coverage_expansion,0,0
48345,feeder,pm20_coverage_expansion,0,0
48347,feeder,pm20_coverage_expansion,0,0
48349,feeder,pm20_coverage_expansion,0,0
48357,feeder,pm20_coverage_expansion,0,0
48359,feeder,pm20_coverage_expansion,0,0
48363,feeder,pm20_coverage_expansion,0,0
48367,feeder,pm20_coverage_expansion,0,0
48369,feeder,pm20_coverage_expansion,0,0
48375,feeder,pm20_coverage_expansion,0,0
48381,feeder,pm20_coverage_expansion,0,0
48387,feeder,pm20_coverage_expansion,0,0
48395,feeder,pm20_coverage_expansion,0,0
48399,feeder,pm20_coverage_expansion,0,0
48409,feeder,pm20_coverage_expansion,0,0
48411,feeder,pm20_coverage_expansion,0,0
48415,feeder,pm20_coverage_expansion,0,0
48417,feeder,pm20_coverage_expansion,0,0
48421,feeder,pm20_coverage_expansion,0,0
48429,feeder,pm20_coverage_expansion,0,0
48433,feeder,pm20_coverage_expansion,0,0
48437,feeder,pm20_coverage_expansion,0,0
48445,feeder,pm20_coverage_expansion,0,0
48447,feeder,pm20_coverage_expansion,0,0
48463,feeder,pm20_coverage_expansion,0,0
48467,feeder,pm20_coverage_expansion,0,0
48469,feeder,pm20_coverage_expansion,0,0
48471,feeder,pm20_coverage_expansion,0,0
48481,feeder,pm20_coverage_expansion,0,0
48483,feeder,pm20_coverage_expansion,0,0
48485,feeder,pm20_coverage_expansion,0,0
48487,feeder,pm20_coverage_expansion,0,0
48491,feeder,pm20_coverage_expansion,0,0
48497,feeder,pm20_coverage_expansion,0,0
48503,feeder,pm20_coverage_expansion,0,0
48507,feeder,pm20_coverage_expansion,0,0
49001,feeder,pm20_coverage_expansion,0,0
49003,feeder,pm20_coverage_expansion,0,0
49005,feeder,pm20_coverage_expansion,0,0
49013,feeder,pm20_coverage_expansion,0,0
49015,feeder,pm20_coverage_expansion,0,0
49021,feeder,pm20_coverage_expansion,0,0
49023,feeder,pm20_coverage_expansion,0,0
49027,feeder,pm20_coverage_expansion,0,0
49039,feeder,pm20_coverage_expansion,0,0
49041,feeder,pm20_coverage_expansion,0,0
49047,feeder,pm20_coverage_expansion,0,0
49053,feeder,pm20_coverage_expansion,0,0
51015,feeder,pm20_coverage_expansion,0,0
51035,feeder,pm20_coverage_expansion,0,0
51077,feeder,pm20_coverage_expansion,0,0
51105,feeder,pm20_coverage_expansion,0,0
51109,feeder,pm20_coverage_expansion,0,0
51113,feeder,pm20_coverage_expansion,0,0
51117,feeder,pm20_coverage_expansion,0,0
51137,feeder,pm20_coverage_expansion,0,0
51143,feeder,pm20_coverage_expansion,0,0
51163,feeder,pm20_coverage_expansion,0,0
51165,feeder,pm20_coverage_expansion,0,0
51169,feeder,pm20_coverage_expansion,0,0
51171,feeder,pm20_coverage_expansion,0,0
51173,feeder,pm20_coverage_expansion,0,0
51191,feeder,pm20_coverage_expansion,0,0
53001,feeder,pm20_coverage_expansion,0,0
53003,feeder,pm20_coverage_expansion,0,0
53005,feeder,pm20_coverage_expansion,0,0
53017,feeder,pm20_coverage_expansion,0,0
53021,feeder,pm20_coverage_expansion,0,0
53025,feeder,pm20_coverage_expansion,0,0
53037,feeder,pm20_coverage_expansion,0,0
53039,feeder,pm20_coverage_expansion,0,0
53043,feeder,pm20_coverage_expansion,0,0
53047,feeder,pm20_coverage_expansion,0,0
53075,feeder,pm20_coverage_expansion,0,0
53077,feeder,pm20_coverage_expansion,1.5,1.5
54031,feeder,pm20_coverage_expansion,0,0
55005,feeder,pm20_coverage_expansion,0,0
55019,feeder,pm20_coverage_expansion,0,0
55021,feeder,pm20_coverage_expansion,0,0
55023,feeder,pm20_coverage_expansion,0,0
55025,feeder,pm20_coverage_expansion,0,0
55043,feeder,pm20_coverage_expansion,1.5,1.5
55045,feeder,pm20_coverage_expansion,0,0
55049,feeder,pm20_coverage_expansion,1.5,1.5
55065,feeder,pm20_coverage_expansion,0,0
55093,feeder,pm20_coverage_expansion,0,0
55111,feeder,pm20_coverage_expansion,0,0
55123,feeder,pm20_coverage_expansion,0,0
56003,feeder,pm20_coverage_expansion,0,0
56005,feeder,pm20_coverage_expansion,0,0
56007,feeder,pm20_coverage_expansion,0,0
56009,feeder,pm20_coverage_expansion,0,0
56011,feeder,pm20_coverage_expansion,0,0
56013,feeder,pm20_coverage_expansion,1.5,1.5
56015,feeder,pm20_coverage_expansion,0,0
56019,feeder,pm20_coverage_expansion,0,0
56021,feeder,pm20_coverage_expansion,0,0
56023,feeder,pm20_coverage_expansion,0,0
56027,feeder,pm20_coverage_expansion,0,0
56029,feeder,pm20_coverage_expansion,0,0
56031,feeder,pm20_coverage_expansion,0,0
56033,feeder,pm20_coverage_expansion,0,0
56035,feeder,pm20_coverage_expansion,0,0
56037,feeder,pm20_coverage_expansion,0,0
56041,feeder,pm20_coverage_expansion,0,0
56043,feeder,pm20_coverage_expansion,0,0
