endorsement_id_full,policy_effective_date,cattle_type,cov_level_pct,coverage_bin,subsidy_amt,total_prem_amt,prod_prem_amt,observed_rate,statutory_rate,rate_gap
80069,2023-10-03,feeder,0.9674,b95_100,415,924,509,0.449134199134199,0.35,0.0991341991341991
80071,2023-07-21,feeder,0.996,b95_100,585,1580,995,0.370253164556962,0.35,0.020253164556962
80074,2023-12-29,feeder,0.9244,b90_94,183,366,183,0.5,0.4,0.1
80075,2024-04-03,feeder,0.9948,b95_100,879,1954,1075,0.449846468781986,0.35,0.0998464687819857
80082,2024-02-23,feeder,0.998,b95_100,495,1101,606,0.449591280653951,0.35,0.099591280653951
80083,2024-02-06,feeder,0.9964,b95_100,612,1361,749,0.449669360764144,0.35,0.099669360764144
80086,2024-04-26,feeder,0.9935,b95_100,5176,14208,9032,0.364301801801802,0.35,0.0143018018018019
80097,2024-05-28,feeder,0.9961,b95_100,359,797,438,0.450439146800502,0.35,0.100439146800502
80100,2024-04-26,feeder,0.9935,b95_100,6518,17891,11373,0.364317254485496,0.35,0.0143172544854955
80110,2024-03-01,feeder,0.9947,b95_100,1182,2626,1444,0.45011424219345,0.35,0.10011424219345
80114,2023-11-13,feeder,0.9958,b95_100,6366,15914,9548,0.400025135101169,0.35,0.0500251351011688
80115,2024-01-11,feeder,0.9981,b95_100,618,1373,755,0.450109249817917,0.35,0.100109249817917
80118,2024-01-23,feeder,0.9963,b95_100,2699,7361,4662,0.366662138296427,0.35,0.0166621382964272
80119,2023-11-17,feeder,0.9958,b95_100,490,1089,599,0.449954086317723,0.35,0.0999540863177227
80124,2023-10-03,feeder,0.9547,b95_100,183,456,273,0.401315789473684,0.35,0.0513157894736843
80134,2024-02-27,feeder,0.9978,b95_100,846,1881,1035,0.449760765550239,0.35,0.0997607655502393
80135,2024-06-21,feeder,0.9985,b95_100,171,380,209,0.45,0.35,0.1
80137,2024-05-28,feeder,0.9961,b95_100,455,1012,557,0.449604743083004,0.35,0.099604743083004
80145,2024-03-07,feeder,0.9983,b95_100,9447,23934,14487,0.394710453747806,0.35,0.0447104537478065
80205,2024-04-03,feeder,0.9947,b95_100,0,5164,5164,0,0.35,-0.35
80233,2024-04-03,feeder,0.9947,b95_100,0,4648,4648,0,0.35,-0.35
80255,2024-03-18,feeder,0.9969,b95_100,1503,3340,1837,0.45,0.35,0.1
80268,2024-03-07,feeder,0.997,b95_100,17515,38922,21407,0.450002569241046,0.35,0.100002569241046
80271,2024-03-15,feeder,0.9977,b95_100,2038,4528,2490,0.450088339222615,0.35,0.100088339222615
80285,2023-07-10,feeder,0.9929,b95_100,0,27142,27142,0,0.35,-0.35
80339,2024-03-13,feeder,0.9999,b95_100,1394,3098,1704,0.449967721110394,0.35,0.0999677211103938
80347,2024-03-13,feeder,0.9999,b95_100,845,1878,1033,0.449946751863685,0.35,0.0999467518636848
80349,2024-04-03,feeder,0.9948,b95_100,460,1024,564,0.44921875,0.35,0.09921875
80383,2024-04-03,feeder,0.9948,b95_100,419,931,512,0.450053705692803,0.35,0.100053705692803
80662,2024-06-06,feeder,0.9963,b95_100,44,97,53,0.45360824742268,0.35,0.10360824742268
80665,2024-05-22,feeder,0.9936,b95_100,457,1015,558,0.450246305418719,0.35,0.100246305418719
80677,2024-06-06,feeder,0.9963,b95_100,68,152,84,0.447368421052632,0.35,0.0973684210526316
80680,2024-06-06,feeder,0.9963,b95_100,112,249,137,0.449799196787149,0.35,0.0997991967871486
80690,2023-09-27,feeder,0.9928,b95_100,548,1217,669,0.450287592440427,0.35,0.100287592440427
80695,2023-11-06,feeder,0.9939,b95_100,365,812,447,0.449507389162562,0.35,0.0995073891625616
80703,2024-05-15,feeder,0.9953,b95_100,1021,2268,1247,0.450176366843034,0.35,0.100176366843034
80786,2023-11-27,fed,0.996,b95_100,0,3639,3639,0,0.35,-0.35
80852,2024-05-15,feeder,0.9953,b95_100,918,2041,1123,0.449779519843214,0.35,0.0997795198432141
80941,2024-05-14,feeder,0.9974,b95_100,735,1949,1214,0.377116469984608,0.35,0.0271164699846075
80942,2024-05-15,feeder,0.9953,b95_100,743,1650,907,0.45030303030303,0.35,0.10030303030303
80946,2024-04-22,feeder,0.9966,b95_100,1623,4304,2681,0.377091078066915,0.35,0.0270910780669145
81024,2024-03-21,feeder,0.9999,b95_100,1698,5173,3475,0.32824279914943,0.35,-0.0217572008505703
81032,2024-03-21,feeder,0.9999,b95_100,2034,6102,4068,0.333333333333333,0.35,-0.0166666666666667
81052,2023-10-16,feeder,0.9999,b95_100,1850,4679,2829,0.395383628980551,0.35,0.0453836289805514
81053,2024-03-01,feeder,0.9984,b95_100,4359,11034,6675,0.39505165851006,0.35,0.0450516585100598
81066,2024-01-05,feeder,0.997,b95_100,7651,19366,11715,0.395073840751833,0.35,0.0450738407518331
81067,2024-01-12,feeder,0.9927,b95_100,8017,20287,12270,0.395179178784443,0.35,0.0451791787844433
81073,2023-09-29,feeder,0.9951,b95_100,7670,19414,11744,0.395075718553621,0.35,0.0450757185536211
81083,2024-01-26,feeder,0.994,b95_100,17834,45148,27314,0.395011960662709,0.35,0.0450119606627093
81122,2024-01-22,feeder,0.9998,b95_100,8686,21989,13303,0.395015689663013,0.35,0.0450156896630133
81130,2024-02-09,feeder,0.9946,b95_100,8250,20890,12640,0.394925801819052,0.35,0.0449258018190522
81133,2024-01-19,feeder,0.9927,b95_100,6950,17585,10635,0.395223201592266,0.35,0.0452232015922662
81217,2023-09-20,feeder,0.9978,b95_100,4086,9080,4994,0.45,0.35,0.1
81355,2024-02-21,feeder,0.9954,b95_100,5243,14172,8929,0.369954840530624,0.35,0.0199548405306238
81357,2023-07-18,feeder,0.9237,b90_94,7,17,10,0.411764705882353,0.4,0.0117647058823529
81379,2023-07-17,feeder,0.9281,b90_94,14,36,22,0.388888888888889,0.4,-0.0111111111111111
81464,2024-03-01,feeder,0.9982,b95_100,743,1652,909,0.449757869249395,0.35,0.0997578692493947
81466,2024-03-01,feeder,0.9982,b95_100,410,911,501,0.450054884742042,0.35,0.100054884742042
81470,2024-03-01,feeder,0.9982,b95_100,532,1184,652,0.449324324324324,0.35,0.0993243243243244
81898,2024-03-18,feeder,0.9969,b95_100,307,684,377,0.448830409356725,0.35,0.0988304093567251
81916,2024-03-18,feeder,0.9969,b95_100,296,658,362,0.449848024316109,0.35,0.0998480243161094
82074,2024-01-29,feeder,0.997,b95_100,946,2103,1157,0.449833571088921,0.35,0.0998335710889206
82137,2024-01-29,feeder,0.997,b95_100,1041,2313,1272,0.450064850843061,0.35,0.100064850843061
82262,2024-06-10,feeder,0.9973,b95_100,1346,3338,1992,0.403235470341522,0.35,0.0532354703415219
82269,2024-04-24,feeder,0.9931,b95_100,962,2138,1176,0.449953227315248,0.35,0.0999532273152479
82277,2023-10-02,feeder,0.9871,b95_100,134,296,162,0.452702702702703,0.35,0.102702702702703
82313,2023-10-02,feeder,0.9871,b95_100,154,342,188,0.450292397660819,0.35,0.100292397660819
82330,2024-06-10,feeder,0.9973,b95_100,1170,2891,1721,0.404704254583189,0.35,0.0547042545831892
82358,2024-03-22,fed,0.9975,b95_100,0,23539,23539,0,0.35,-0.35
82516,2023-10-23,feeder,0.9716,b95_100,194,432,238,0.449074074074074,0.35,0.0990740740740741
82551,2024-02-22,feeder,0.9987,b95_100,73,163,90,0.447852760736196,0.35,0.0978527607361964
82553,2024-03-04,feeder,0.9977,b95_100,1772,3936,2164,0.45020325203252,0.35,0.10020325203252
82591,2024-06-05,feeder,0.9955,b95_100,139,308,169,0.451298701298701,0.35,0.101298701298701
82636,2024-04-09,feeder,0.9934,b95_100,827,1838,1011,0.449945593035909,0.35,0.0999455930359086
82690,2024-01-26,feeder,0.9941,b95_100,471,1045,574,0.450717703349282,0.35,0.100717703349282
82698,2024-06-14,feeder,0.9969,b95_100,1232,3078,1846,0.400259909031839,0.35,0.0502599090318389
82721,2024-06-14,feeder,0.9969,b95_100,1476,3657,2181,0.403609515996719,0.35,0.0536095159967187
82723,2024-06-10,feeder,0.9998,b95_100,365,810,445,0.450617283950617,0.35,0.100617283950617
82737,2024-06-10,feeder,0.9998,b95_100,473,1051,578,0.450047573739296,0.35,0.100047573739296
82742,2024-01-26,feeder,0.9941,b95_100,518,1150,632,0.450434782608696,0.35,0.100434782608696
83155,2024-04-04,feeder,0.9979,b95_100,4955,11012,6057,0.449963675989829,0.35,0.0999636759898293
83165,2023-08-29,feeder,0.9957,b95_100,1869,4153,2284,0.450036118468577,0.35,0.100036118468577
83168,2024-02-01,feeder,0.9997,b95_100,2058,4574,2516,0.44993441189331,0.35,0.09993441189331
83187,2024-02-08,feeder,0.9971,b95_100,0,6045,6045,0,0.35,-0.35
83303,2023-10-24,feeder,0.9368,b90_94,10,24,14,0.416666666666667,0.4,0.0166666666666667
83471,2023-10-05,feeder,0.9937,b95_100,842,1870,1028,0.450267379679144,0.35,0.100267379679144
83599,2023-12-04,feeder,0.9926,b95_100,320,712,392,0.449438202247191,0.35,0.099438202247191
83602,2023-12-04,feeder,0.9926,b95_100,2653,5895,3242,0.450042408821035,0.35,0.100042408821035
83790,2024-05-14,feeder,0.9934,b95_100,5328,11840,6512,0.45,0.35,0.1
83983,2024-03-14,feeder,0.9934,b95_100,11248,24995,13747,0.4500100020004,0.35,0.1000100020004
84186,2024-03-20,feeder,0.9952,b95_100,14441,32090,17649,0.450015581177937,0.35,0.100015581177937
84188,2024-03-28,feeder,0.9972,b95_100,14928,33173,18245,0.450004521749616,0.35,0.100004521749616
84189,2024-02-06,feeder,0.9965,b95_100,5062,11248,6186,0.450035561877667,0.35,0.100035561877667
84194,2024-06-21,feeder,0.9927,b95_100,8261,18357,10096,0.450019066296236,0.35,0.100019066296236
84198,2023-09-29,feeder,0.9945,b95_100,8631,19181,10550,0.449976539283666,0.35,0.0999765392836662
84207,2024-04-18,feeder,0.9988,b95_100,13784,30631,16847,0.450001632333257,0.35,0.100001632333257
84224,2024-04-18,feeder,0.9988,b95_100,11654,25896,14242,0.450030892801977,0.35,0.100030892801977
84229,2023-10-20,feeder,0.993,b95_100,11047,27670,16623,0.399241055294543,0.35,0.0492410552945429
84258,2023-07-18,feeder,0.9957,b95_100,15890,39724,23834,0.400010069479408,0.35,0.050010069479408
84259,2023-09-15,feeder,0.9988,b95_100,4571,10156,5585,0.450078771169752,0.35,0.100078771169752
84285,2024-03-22,feeder,0.9998,b95_100,13275,29500,16225,0.45,0.35,0.1
84287,2024-05-10,feeder,0.9921,b95_100,12850,28555,15705,0.450008755034145,0.35,0.100008755034145
84302,2024-06-21,feeder,0.9927,b95_100,4656,10347,5691,0.449985503044361,0.35,0.0999855030443607
84314,2024-02-02,feeder,0.9997,b95_100,19470,49829,30359,0.390736318208272,0.35,0.0407363182082723
84318,2024-02-02,feeder,0.9997,b95_100,12367,33030,20663,0.374417196488041,0.35,0.0244171964880412
84324,2024-04-18,feeder,0.9988,b95_100,9464,21032,11568,0.449980981361735,0.35,0.0999809813617345
84339,2023-12-19,feeder,0.9918,b95_100,11884,26408,14524,0.450015146925174,0.35,0.100015146925174
84353,2023-12-19,feeder,0.9946,b95_100,5683,12629,6946,0.449996040858342,0.35,0.099996040858342
84364,2024-03-06,feeder,0.9975,b95_100,4568,10152,5584,0.449960598896769,0.35,0.0999605988967691
84366,2024-02-02,feeder,0.9997,b95_100,10745,23876,13131,0.450033506449992,0.35,0.100033506449992
84381,2023-09-26,feeder,0.9996,b95_100,6391,14202,7811,0.450007041261794,0.35,0.100007041261794
84392,2023-07-18,feeder,0.9957,b95_100,10563,27084,16521,0.390008861320337,0.35,0.0400088613203368
84393,2024-04-18,feeder,0.9949,b95_100,6892,15315,8423,0.450016323865491,0.35,0.100016323865491
84404,2023-09-15,feeder,0.9988,b95_100,9699,21554,11855,0.449986081469797,0.35,0.0999860814697968
84412,2024-02-06,feeder,0.9965,b95_100,8559,19019,10460,0.450023660549976,0.35,0.100023660549976
84425,2024-03-20,feeder,0.9952,b95_100,3943,8762,4819,0.450011412919425,0.35,0.100011412919425
84445,2023-12-22,feeder,0.9982,b95_100,10293,22874,12581,0.449986884672554,0.35,0.099986884672554
84456,2024-03-22,feeder,0.9979,b95_100,6629,14730,8101,0.450033944331297,0.35,0.100033944331297
84476,2024-02-02,feeder,0.9997,b95_100,4266,9480,5214,0.45,0.35,0.1
84480,2023-09-26,feeder,0.9996,b95_100,2701,6003,3302,0.449941695818757,0.35,0.0999416958187573
84481,2024-04-18,feeder,0.9988,b95_100,11195,24876,13681,0.450032159511175,0.35,0.100032159511175
84486,2023-10-20,feeder,0.993,b95_100,11656,29198,17542,0.399205425029112,0.35,0.0492054250291116
84493,2024-03-06,feeder,0.9975,b95_100,7498,16662,9164,0.450006001680471,0.35,0.100006001680471
84496,2024-03-22,feeder,0.9998,b95_100,26169,58154,31985,0.449994841283489,0.35,0.0999948412834887
84497,2024-04-18,feeder,0.9949,b95_100,8151,18114,9963,0.449983438224578,0.35,0.0999834382245777
84509,2023-09-26,fed,0.9945,b95_100,3830,8512,4682,0.449953007518797,0.35,0.099953007518797
84518,2023-09-26,fed,0.9945,b95_100,4109,9132,5023,0.449956197985107,0.35,0.0999561979851073
84530,2024-03-20,fed,0.9966,b95_100,8852,19670,10818,0.450025419420437,0.35,0.100025419420437
84533,2023-09-15,fed,0.9911,b95_100,4500,10001,5501,0.44995500449955,0.35,0.0999550044995501
84538,2024-02-02,fed,0.9948,b95_100,11566,25704,14138,0.449968876439465,0.35,0.0999688764394647
84539,2023-09-15,fed,0.9911,b95_100,4818,10707,5889,0.449985990473522,0.35,0.099985990473522
84593,2024-05-22,feeder,0.9993,b95_100,930,2065,1135,0.450363196125908,0.35,0.100363196125908
84598,2024-05-22,feeder,0.9993,b95_100,772,1715,943,0.450145772594752,0.35,0.100145772594752
84824,2023-11-01,feeder,0.9986,b95_100,0,3461,3461,0,0.35,-0.35
84834,2023-11-01,feeder,0.9987,b95_100,0,3845,3845,0,0.35,-0.35
84948,2024-06-14,feeder,0.9958,b95_100,2013,5438,3425,0.37017285766826,0.35,0.0201728576682604
84951,2024-05-28,feeder,0.9961,b95_100,584,1297,713,0.450269853508096,0.35,0.100269853508096
84954,2024-01-24,feeder,0.9934,b95_100,1061,2358,1297,0.449957591178965,0.35,0.0999575911789652
84962,2024-04-18,feeder,0.9958,b95_100,951,2113,1162,0.450070989115002,0.35,0.100070989115002
84975,2024-05-31,feeder,0.9959,b95_100,689,1531,842,0.450032658393207,0.35,0.100032658393207
84978,2024-05-28,feeder,0.9962,b95_100,2059,5439,3380,0.378562235705093,0.35,0.0285622357050929
84992,2024-04-16,feeder,0.9932,b95_100,4107,9127,5020,0.449983565245974,0.35,0.0999835652459735
84993,2024-06-06,feeder,0.9939,b95_100,2053,4563,2510,0.449923296077142,0.35,0.0999232960771422
84999,2024-01-24,feeder,0.9934,b95_100,955,2123,1168,0.44983513895431,0.35,0.09983513895431
85052,2024-03-18,feeder,0.9941,b95_100,7513,20805,13292,0.36111511655852,0.35,0.0111151165585196
85054,2023-07-27,feeder,0.994,b95_100,31,68,37,0.455882352941176,0.35,0.105882352941177
85067,2023-07-27,feeder,0.994,b95_100,35,76,41,0.460526315789474,0.35,0.110526315789474
85147,2024-03-11,feeder,0.9941,b95_100,3803,9074,5271,0.419109543751378,0.35,0.0691095437513776
85163,2024-04-09,feeder,0.996,b95_100,2558,5688,3130,0.44971870604782,0.35,0.09971870604782
85196,2024-04-26,feeder,0.9934,b95_100,2348,5218,2870,0.449980835569184,0.35,0.0999808355691836
85398,2024-06-14,feeder,0.9965,b95_100,471,1149,678,0.409921671018277,0.35,0.0599216710182768
85404,2024-06-14,feeder,0.9965,b95_100,568,1413,845,0.401981599433829,0.35,0.0519815994338287
85454,2024-02-20,feeder,0.9975,b95_100,4028,8952,4924,0.449955317247542,0.35,0.0999553172475425
85539,2024-04-11,feeder,0.9925,b95_100,1013,2250,1237,0.450222222222222,0.35,0.100222222222222
85557,2024-04-11,feeder,0.9925,b95_100,1056,2345,1289,0.450319829424307,0.35,0.100319829424307
85679,2024-06-27,feeder,0.9945,b95_100,267,594,327,0.44949494949495,0.35,0.0994949494949495
85687,2024-06-27,feeder,0.9945,b95_100,294,653,359,0.450229709035222,0.35,0.100229709035222
85753,2023-07-17,feeder,0.9995,b95_100,1050,2333,1283,0.450064294899271,0.35,0.100064294899271
85791,2024-06-14,feeder,0.9965,b95_100,786,1746,960,0.450171821305842,0.35,0.100171821305842
85796,2024-05-17,feeder,0.998,b95_100,63,140,77,0.45,0.35,0.1
85813,2024-06-14,feeder,0.9965,b95_100,692,1537,845,0.450227716330514,0.35,0.100227716330514
85844,2024-05-17,feeder,0.998,b95_100,235,522,287,0.450191570881226,0.35,0.100191570881226
85845,2024-05-28,feeder,0.9962,b95_100,3360,10170,6810,0.330383480825959,0.35,-0.0196165191740413
85944,2024-05-28,feeder,0.9961,b95_100,197,437,240,0.450800915331808,0.35,0.100800915331808
85948,2024-05-28,feeder,0.9961,b95_100,177,394,217,0.449238578680203,0.35,0.0992385786802031
85955,2023-07-10,feeder,0.9986,b95_100,1407,3125,1718,0.45024,0.35,0.10024
85962,2024-05-02,feeder,0.9952,b95_100,183,405,222,0.451851851851852,0.35,0.101851851851852
85972,2024-03-14,feeder,0.9987,b95_100,621,1379,758,0.45032632342277,0.35,0.10032632342277
85990,2023-07-10,feeder,0.9986,b95_100,717,1593,876,0.450094161958569,0.35,0.100094161958569
85994,2024-05-02,feeder,0.9952,b95_100,163,364,201,0.447802197802198,0.35,0.0978021978021978
86005,2024-03-14,feeder,0.9987,b95_100,691,1535,844,0.450162866449511,0.35,0.100162866449511
86033,2023-07-18,feeder,0.9969,b95_100,694,1542,848,0.450064850843061,0.35,0.100064850843061
86038,2024-05-17,feeder,0.998,b95_100,921,2046,1125,0.450146627565982,0.35,0.100146627565982
86044,2023-07-18,feeder,0.9969,b95_100,625,1388,763,0.45028818443804,0.35,0.10028818443804
86060,2024-05-17,feeder,0.998,b95_100,1023,2273,1250,0.45006599208095,0.35,0.10006599208095
86126,2024-04-24,feeder,0.9965,b95_100,880,1955,1075,0.450127877237852,0.35,0.100127877237852
86259,2024-05-07,feeder,0.9939,b95_100,1209,2687,1478,0.449944175660588,0.35,0.0999441756605881
86273,2024-04-03,feeder,0.9947,b95_100,5103,13526,8423,0.377273399378974,0.35,0.0272733993789738
86278,2024-05-07,feeder,0.9939,b95_100,809,1797,988,0.450194769059544,0.35,0.100194769059544
86289,2024-04-03,feeder,0.9947,b95_100,4117,10294,6177,0.399941713619584,0.35,0.0499417136195843
86291,2024-04-15,feeder,0.9939,b95_100,1221,2714,1493,0.449889462048637,0.35,0.0998894620486367
86295,2024-02-26,feeder,0.996,b95_100,2952,6562,3610,0.449862846693081,0.35,0.0998628466930814
86298,2024-01-31,feeder,0.9987,b95_100,48,105,57,0.457142857142857,0.35,0.107142857142857
86299,2023-12-08,feeder,0.9853,b95_100,152,336,184,0.452380952380952,0.35,0.102380952380952
86427,2024-04-11,feeder,0.9924,b95_100,638,1417,779,0.450247000705716,0.35,0.100247000705716
86439,2024-03-13,feeder,0.9999,b95_100,222,493,271,0.450304259634888,0.35,0.100304259634888
86441,2024-06-18,feeder,1,b95_100,539,1196,657,0.45066889632107,0.35,0.10066889632107
86447,2023-09-12,feeder,0.9859,b95_100,1617,3593,1976,0.450041747843028,0.35,0.100041747843028
86450,2024-03-12,feeder,0.9989,b95_100,5338,11863,6525,0.449970496501728,0.35,0.0999704965017281
86455,2024-02-05,feeder,0.9232,b90_94,11645,25875,14230,0.450048309178744,0.4,0.0500483091787439
86460,2023-09-12,feeder,0.9859,b95_100,1470,3266,1796,0.45009185548071,0.35,0.10009185548071
86544,2024-03-05,feeder,0.9982,b95_100,0,679,679,0,0.35,-0.35
86559,2024-05-28,feeder,0.999,b95_100,420,934,514,0.449678800856531,0.35,0.0996788008565311
86575,2024-06-04,feeder,0.9964,b95_100,497,1704,1207,0.291666666666667,0.35,-0.0583333333333333
86588,2024-05-28,feeder,0.9991,b95_100,647,1438,791,0.449930458970793,0.35,0.0999304589707928
86595,2024-06-04,feeder,0.9964,b95_100,547,2343,1796,0.233461374306445,0.35,-0.116538625693555
86631,2024-05-15,feeder,0.9941,b95_100,219,487,268,0.449691991786448,0.35,0.0996919917864477
86638,2024-03-22,feeder,0.9999,b95_100,5637,12527,6890,0.449988025864133,0.35,0.0999880258641335
86647,2024-04-22,feeder,0.9936,b95_100,34,75,41,0.453333333333333,0.35,0.103333333333333
86648,2024-05-15,feeder,0.9941,b95_100,783,1741,958,0.449741527857553,0.35,0.0997415278575531
86657,2024-06-07,feeder,0.9978,b95_100,445,989,544,0.44994944388271,0.35,0.0999494438827098
86670,2024-02-14,feeder,0.9976,b95_100,5275,11723,6448,0.449970144161051,0.35,0.0999701441610509
86680,2024-06-07,feeder,0.9978,b95_100,372,827,455,0.449818621523579,0.35,0.0998186215235792
86696,2024-04-22,feeder,0.9936,b95_100,212,471,259,0.450106157112527,0.35,0.100106157112527
86801,2024-04-18,feeder,0.9479,b90_94,596,1404,808,0.424501424501425,0.4,0.0245014245014245
86816,2024-04-18,feeder,0.9479,b90_94,762,1792,1030,0.425223214285714,0.4,0.0252232142857143
86841,2023-10-10,feeder,0.9263,b90_94,4148,9761,5613,0.424956459379162,0.4,0.024956459379162
86867,2024-06-18,feeder,0.993,b95_100,1087,2980,1893,0.364765100671141,0.35,0.014765100671141
86888,2023-10-23,feeder,0.9481,b90_94,534,1256,722,0.42515923566879,0.4,0.0251592356687898
86938,2023-10-23,feeder,0.9737,b95_100,7766,20705,12939,0.375078483458102,0.35,0.0250784834581019
86960,2023-10-23,feeder,0.939,b90_94,4662,10972,6310,0.424899744804958,0.4,0.024899744804958
87209,2024-01-22,feeder,0.9998,b95_100,351,779,428,0.450577663671374,0.35,0.100577663671374
87265,2023-12-04,feeder,0.9926,b95_100,3159,7020,3861,0.45,0.35,0.1
87336,2024-02-27,feeder,0.9519,b95_100,621,1379,758,0.45032632342277,0.35,0.10032632342277
87337,2024-02-20,feeder,0.9995,b95_100,790,1755,965,0.45014245014245,0.35,0.10014245014245
87338,2024-03-18,feeder,0.9935,b95_100,2546,6603,4057,0.385582311070725,0.35,0.0355823110707255
87345,2024-05-20,feeder,0.9982,b95_100,624,1387,763,0.449891852919971,0.35,0.0998918529199712
87353,2024-02-12,feeder,0.9529,b95_100,1660,3689,2029,0.44998644619138,0.35,0.0999864461913798
87364,2023-10-04,feeder,0.9604,b95_100,125,276,151,0.452898550724638,0.35,0.102898550724638
87368,2024-02-07,feeder,0.9522,b95_100,622,1382,760,0.450072358900145,0.35,0.100072358900145
87373,2024-03-18,feeder,0.9935,b95_100,941,2090,1149,0.450239234449761,0.35,0.100239234449761
87374,2023-07-03,feeder,0.9952,b95_100,2022,4493,2471,0.450033385265969,0.35,0.100033385265969
